,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
16,0.17,14.276645815320522,17.697105135431666,17.150145124521668,13.18625510752969,11.661784046357939,15.015628878957122,13.657160613402128,10.193290338196276,24.225326259096366,23.89859170415579
17,0.18000000000000002,14.921221150807673,18.20821376551499,18.108875714003034,13.808976874171673,12.06907485173903,15.927205330108466,14.079563186947187,10.560186570683257,24.428030752975175,24.969509203906775
18,0.19,15.021675133094092,18.86276916417511,18.942877334495094,14.331750576792176,12.6446679181401,16.433888286269625,14.365522043460311,10.930620644469425,25.657264427367856,26.3870718171499
19,0.2,15.109668561339813,19.804337660763284,19.350168560524157,15.054306355046176,13.212835376791535,17.084438379496596,14.898866371136162,11.261715646330908,27.147372607790935,27.813693207357648
20,0.21000000000000002,15.56868944828157,20.510245508775853,20.020081811225964,15.739514463992858,13.668422162441203,17.889170230903343,15.504924641629994,11.56547741388016,28.201080592865836,28.54546627703319
21,0.22,16.11333896384684,21.111647255978685,20.341506631382348,16.266725699546853,14.121688933100211,18.559445698999273,16.01757112609488,11.890298864499659,29.688898924703235,29.61813773079363
22,0.23,16.6347461511983,21.209424908033622,20.94272004597226,16.5616407369345,14.660914567605548,19.12299179591417,16.15635482865336,12.188924867628154,30.557060587260512,30.747272731483417
23,0.24000000000000002,16.99613904926144,21.67224511877625,21.515366297298744,16.92059051161516,14.921215519282837,19.684054140419697,16.832342741567675,12.476565091808574,31.867979080161515,31.52825670590283
24,0.25,17.308401048884825,21.450605553809805,21.827976457058938,17.566315193629745,15.379914843048038,19.93285816437524,16.897238857044865,12.69165841469781,32.58999654043548,33.00492232227043
25,0.26,17.6225979426709,22.122977427691193,22.190434073687356,18.16336771462328,15.904074682316098,20.297895239914595,17.20498474767948,12.999740875529227,34.30543864335413,34.402421405159636
26,0.27,18.11783494262049,22.5350260710356,22.65867774899313,18.15889827007976,16.187963951979906,20.92887631427052,17.821496093810232,13.14069581926429,35.14140513025039,35.285026767461645
27,0.28,18.472907553317967,22.998798228977993,23.049624338902344,18.278610294612054,16.39919159733168,21.35039878438822,18.1451260297256,13.40564173426766,36.68652671603974,36.70977894140515
28,0.29000000000000004,19.01756366015978,23.03741014657414,23.570311689568268,18.88884584300271,16.74849843616291,21.95605360328076,18.555307165393874,13.698893019006938,37.57273712000805,37.99813401265155
