,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
20,0.21000000000000002,4.468611112083547,4.80569618577696,4.6628017007721,3.967958412530064,3.5039743553023324,4.9246396136343495,4.335945208618413,2.7419492994843826,2.647086658338639,2.2354004773634735
21,0.22,4.611168382169514,4.942817192239764,4.761321324575396,4.068977487363288,3.614315722005569,5.088922013608931,4.498185554637897,2.851768498151037,2.7976817930600975,2.337453301835127
22,0.23,4.7221563823649175,4.983544294000763,4.888854928877173,4.150271218510935,3.751384707341564,5.223017207445619,4.535083113676176,2.9079864989754856,2.6178272543960124,2.2836169941392277
23,0.24000000000000002,4.816086223587141,5.087541915309494,4.96998654863297,4.223916611275967,3.8333804790771766,5.387490489959486,4.73411669679184,2.9422941232131232,2.7290129578410585,2.300085212242403
24,0.25,4.905446904189755,5.099685459030679,5.000025633756221,4.337308994077837,3.9493418787873713,5.459321513348888,4.721630892050437,3.0470398446106572,2.5317866318876328,2.480787888882729
25,0.26,4.991633007662836,5.231941885025095,5.094251583121532,4.4790209866166295,4.046065781934244,5.553788669205444,4.772293482580122,3.0870293959305775,2.791396295520927,2.581795331706664
26,0.27,5.118612799664187,5.353239176371362,5.190899290662219,4.471363487778022,4.112613654708712,5.648827018886709,5.00041959250203,3.1509965370850126,2.6436600564194777,2.497503524387946
27,0.28,5.218850077023346,5.4776330574900856,5.282387136396406,4.510619454885704,4.152473797702991,5.740396311877143,5.07068177478138,3.204785901052143,2.8296635371434586,2.6673244823580387
28,0.29000000000000004,5.331693905463545,5.513462425965714,5.36365029644438,4.639291169747487,4.2325190258664165,5.842475726393983,5.096663612689002,3.251584797886232,2.6244384066037516,2.5903489080257476
29,0.3,5.378600474256549,5.6092444088355276,5.456136840155388,4.734074339004516,4.346751757438801,5.991157907097767,5.173351959229045,3.3003761656891872,2.747145690792756,2.773888400621184
30,0.31,5.478382988038024,5.662261230693,5.471826227713083,4.80352754351917,4.442519766390464,6.125444513871188,5.266561785368875,3.3460890605111446,2.7347867414936093,2.717645080486612
31,0.32,5.493510546172491,5.731145243509553,5.549743281597521,4.9018597834158015,4.534965206880706,6.1237120032083086,5.409965554498609,3.3884757194923307,2.7174861434432973,2.731281034012471
32,0.33,5.526961543526757,5.824327594566701,5.552947806144234,4.9640959907024556,4.580336668418771,6.277136393008399,5.490647353614801,3.4268193379199197,2.7116693388456357,2.730978793173635
33,0.34,5.619485947845331,5.917983218222619,5.657216067393408,5.022452652801515,4.6464555620380725,6.364591735277123,5.5886604416394245,3.4670072007346184,2.654140909988952,2.762416400233444
34,0.35000000000000003,5.652299799840524,5.942973529202937,5.750133298582382,5.048758547323897,4.73106101948119,6.450041803264684,5.674077384919581,3.4945738482359623,2.5629574408398024,2.8840717864074557
35,0.36000000000000004,5.712771884079676,5.987071810666786,5.819428558668989,5.163959873471197,4.8141325667535,6.520474713982908,5.7682882843389285,3.5253559223202546,2.690375478173383,3.017270119099366
36,0.37,5.769061440034697,5.9539552853926585,5.842943259935935,5.21600508811926,4.897663494859052,6.602503401333547,5.886460022379759,3.570541513439348,2.386527523370356,2.789057535416186
37,0.38,5.7798523983736265,6.008429234099436,5.9413304151539075,5.254053730804159,5.003589832640406,6.745350513868522,6.029530902443853,3.597089068481519,2.576099222452686,1.7275986481652703
38,0.39,5.828395502837844,6.098386887050524,5.93531048601373,5.305634800855996,5.0467293611212405,6.758172541301109,6.14232560250215,3.6328694249034523,2.430505255393226,2.515034126456068
39,0.4,5.896574213274723,6.144431779998343,6.038290333872277,5.40807818604913,5.1221457325157465,6.8056711556130685,6.217464499413382,3.671990412449849,2.3261314296221802,3.0623968816111056
40,0.41000000000000003,5.9452321464424545,6.1725703726007755,6.035017204888812,5.408811474191317,5.163440693275959,6.858161505664405,6.28878113294843,3.7183414013049356,2.2269183194973277,2.0836018463288926
41,0.42000000000000004,5.96037108735504,6.256861549268181,6.040896270384046,5.510206589226869,5.1809271757962625,6.953470268573746,6.384461773817423,3.7624622975132147,2.258406672740252,2.8458131974196506
42,0.43,5.99999051386828,6.281766726942737,6.0827045609274855,5.586197068315519,5.196156546540442,6.979141991478603,6.334241330519172,3.802345423028971,2.350790622729726,3.1461703101877423
43,0.44,6.018963307026794,6.39085405727281,6.183315261536327,5.647560184576819,5.234005889221591,7.049558916608318,6.432055280750649,3.8089201988429813,2.4290623378991953,2.7657290883233365
44,0.45,6.043049696169988,6.417275629896139,6.211457671631786,5.621482538082784,5.282042832357677,7.155197819593847,6.330143031166181,3.78096757685508,2.4418078368508533,2.550617163755068
45,0.46,6.029721353998605,6.4481911335704005,6.190286595966144,5.650171536974851,5.292005431954945,7.249369003041257,6.324974216052049,3.781136898857576,2.642087086334529,2.484064477704133
46,0.47000000000000003,5.970567008200031,6.457327646908611,6.2039735186275875,5.676825065044509,5.315609807027598,7.2473213680059,6.376862666111572,3.8025428150383127,2.660413101838857,2.7141706699363826
47,0.48000000000000004,6.015141123529898,6.465315041865116,6.229078558840149,5.670770216055625,5.310760058993601,7.21318000623692,6.494494277129426,3.801262511071666,2.4329715513233614,2.555265931808238
48,0.49,6.035539450425614,6.466864508814325,6.230580442511591,5.644739137017523,5.309788473227327,7.214629969670882,6.55036501421044,3.852170623818732,2.160010463063765,2.5430199180809847
49,0.5,6.044448122968678,6.464259689752711,6.2184556193655,5.618900258845368,5.263316949680461,7.34917389999927,6.576343937116396,3.86638993474868,2.61019064179013,2.5279021901473886
50,0.51,6.0478601775144085,6.420213782648525,6.240061427717278,5.6609831378813364,5.251938448376328,7.376449702770906,6.6488859538749185,3.872610547822349,2.4162626347204834,1.9870357298609482
51,0.52,6.0152690840935605,6.414650151552691,6.240843431413873,5.664488940293847,5.244829062228529,7.500967746416115,6.644321324149586,3.8363718508692624,2.4231865215134394,1.963700077167815
52,0.53,6.0196502668122545,6.384508146834082,6.214490963907552,5.67884764259411,5.210686329178232,7.524957419224547,6.678240096525065,3.8285062379583015,1.8377227238088674,1.940699375971415
53,0.54,6.014656166553512,6.36606089068009,6.210545342028694,5.662470218013241,5.23628486658808,7.568561754692108,6.6723469013803705,3.8559827027182987,1.6438945123549857,1.8992929449036695
54,0.55,6.022094149847187,6.318260040901864,6.139898522757973,5.696381084762012,5.2051933583929095,7.618716017406975,6.691560807275123,3.8349350136010782,1.3390824117663935,1.481247870490012
55,0.56,6.033772858920855,6.343427507394279,6.124554947623445,5.744381650702421,5.198265595097925,7.5950690866450286,6.721237407892955,3.8229144641274155,1.3164212201616032,1.1931369722341565
56,0.5700000000000001,5.993263849064439,6.340923862368493,6.1497477123870565,5.6675946516704645,5.197836074332211,7.665638061791339,6.7323818132940945,3.8430825211376485,1.286511080194689,1.0977529437918891
57,0.5800000000000001,5.952602790707491,6.37259765652643,6.172321164871688,5.631389933814468,5.170119221480191,7.728657679001849,6.644032102575319,3.805910756179412,1.0366800472038085,1.2263721345072311
58,0.59,5.9320321454290035,6.408764014173961,6.1915014645193915,5.649406890363495,5.127346007789713,7.49099077623257,6.592333898987554,3.7948149820222326,1.1294435128389,1.093900774705807
59,0.6,5.9186220956799875,6.300587001871884,6.092745644998955,5.622647401138298,5.113806308063644,7.399445390766495,6.6306923382457645,3.818954149916648,0.8883760610176775,1.2163959169219356
60,0.61,5.909771770369136,6.154957350184362,6.092769962013249,5.486310501848495,5.130061851794554,7.3004590116962005,6.623648514050679,3.801975514713759,0.827297629472676,1.1853464324749508
61,0.62,5.856903131738777,6.150238792545804,6.056145308429693,5.4342465276131895,5.074084043512672,7.09005626961683,6.689039551096812,3.8142322688746786,0.827779164252818,1.224578948145539
62,0.63,5.80256023073342,6.012413804410166,5.981435040000836,5.370273986668646,5.0620690684733445,7.186092720428162,6.5252284831718255,3.802451453453468,0.7627844760805159,1.0391931404509998
63,0.64,5.713286106354268,6.011513875881067,5.932783087123949,5.336990406326879,4.96755564402786,7.236964625517832,6.4165015965082794,3.8086643679640297,0.7648607601269283,1.0405132551032636
64,0.65,5.6534798660189844,6.0353881112531855,5.895039335685674,5.301513458736236,4.936646045415002,7.371532852170805,6.180485947309371,3.7900356105953126,0.7143197926814743,0.9638741896723527
65,0.66,5.62388073814441,6.029550380109305,5.8006529753549945,5.246248119056528,4.872562982895304,7.358823651328441,6.186898123487813,3.778955762192178,0.6213072870009846,0.9691742446168483
66,0.67,5.5987971656722095,5.850098129790151,5.608555758879943,5.218338295790112,4.786240251930521,7.129976269139528,5.968799713203528,3.7474410363875803,0.6179555172243848,1.0117265407841518
67,0.68,5.579767521760966,5.6750657890086815,5.522209560864847,5.18202608706863,4.72436007237745,6.99499746914336,5.775991354549382,3.7036819071645133,0.5522500877062435,1.0957736902594093
68,0.6900000000000001,5.542808479317032,5.570971803697552,5.372410622133188,5.048629992326728,4.676566992320879,6.9009768532830105,5.6537046599839424,3.6882027120604453,0.5597310987108605,1.2720913126672473
69,0.7000000000000001,5.505208854233707,5.4724505037644295,5.244171436111116,4.938925787957523,4.617393642092413,6.773126054847802,5.642636508429593,3.7025568997296268,0.5259063744081839,0.9078345889540147
70,0.7100000000000001,5.45876535958891,5.4126967683265415,5.190153860964498,4.856863828831544,4.562918474047118,6.696328514829589,5.489151512165402,3.6798277202169367,0.5542128937536696,1.1207708439838098
71,0.72,5.333738552770193,5.335330545565342,5.156882423744606,4.860592761180929,4.528018169087408,6.622379737970344,5.219726610551122,3.622850343851329,0.5372337863916734,1.396017851466754
72,0.73,5.28321078904992,5.201667651909408,5.078342927285559,4.778652843638605,4.49299756342596,6.387270117683869,5.172233847120806,3.6230377415216344,0.5437374365601031,1.056310923120867
73,0.74,5.177304757719181,5.12288098267486,4.993403497903731,4.703401797581764,4.415000563658812,6.246622853444361,5.078427088407635,3.6918945163761068,0.49628780940685463,1.098776316713016
74,0.75,5.039975065553784,4.952005408134361,4.904156217176384,4.585301669155309,4.364197597779579,6.1241502109478265,4.9874891915010355,3.7378385715844176,0.5602230333242945,1.2252698473306745
75,0.76,4.926068814791246,4.751497140558122,4.716014516406645,4.46049289733078,4.260825995781475,5.922386151212388,4.844357013392523,3.74507314582744,0.6397735599357901,1.228549069614838
76,0.77,4.812055453698165,4.635237079623728,4.5276914871892355,4.398367810817204,4.21438244488544,5.680731638699539,4.765355915156675,3.7265650064028226,0.5600848998778114,1.2196224676008554
77,0.78,4.723607809208341,4.490207630553776,4.432643632479474,4.311385727057542,4.160116749934282,5.4734254886230325,4.670117394659103,3.644773420012997,0.5366036449131569,1.131628524624845
78,0.79,4.633830273532371,4.306886027594019,4.296683474242078,4.250554957059418,4.09980832622584,5.325982440942917,4.637009256294313,3.4970394615834097,0.5477458496122695,1.3656181802089726
79,0.8,4.541355578232908,4.224119134747177,4.158450984872497,4.174067419718481,4.041019723517011,5.278505234605414,4.58640010751996,3.4379284993293466,0.62810504060801,1.137984495674483
80,0.81,4.450676734633052,4.12723484159569,4.098639124970449,4.137325247264917,3.935180449559663,5.277147605127107,4.501670602932532,3.4002846188410887,0.7435737741766392,1.2611873732036794
81,0.8200000000000001,4.356119656211476,4.031776339449885,3.965080035978666,3.977033811451459,3.857895890800974,5.047016038425524,4.424649075858161,3.3157880950470697,0.7042966170426438,1.3143127347099797
82,0.8300000000000001,4.250099209014502,3.9200662025544055,3.868515766853994,3.841280109030199,3.7555528945350676,4.73950730692064,4.241570758925062,3.243042279700345,0.7836749541860749,1.0928979905190008
83,0.8400000000000001,4.125369750339883,3.8168430204454826,3.7868207688453333,3.726983141650814,3.6631149086371537,4.5847239941341025,4.143728415637358,3.1293119001145375,0.7270845615865619,1.1930606781924882
84,0.85,3.989457253501544,3.71678129046038,3.6900642030309165,3.6727931921202304,3.5591471648329325,4.568093548987921,4.080923891787263,2.9322853809574587,0.6339737323708082,1.3756985897218739
85,0.86,3.8326846044248026,3.579449750614082,3.5517717298613865,3.516483281551137,3.5298375995722084,4.192465049726565,4.003245159391955,2.856101528966047,0.7248938945682722,1.151552434954572
86,0.87,3.6690371742124053,3.411810475069117,3.3360017060183456,3.3299405814307965,3.4156802281861305,3.851370797548513,3.8431957005040798,2.7668528979879583,0.8239288479338742,1.1808851923694637
87,0.88,3.4714581856690128,3.2573839844540755,3.1170960067969573,3.129662162036756,3.3367846033457966,3.621385372656689,3.7951676578224993,2.642149699261794,0.8410085203140759,1.4069944150985212
88,0.89,3.2718719477501033,3.102255219064292,2.987202133355979,2.9927790866746387,3.2010452155914666,3.489578056444891,3.6572933650289947,2.5397384347012304,0.5536989118926103,1.445289962696162
89,0.9,3.0923776231368616,2.9175047741639992,2.822692126040363,2.8508254033648592,3.077778544438524,3.273388330158378,3.4992178507457905,2.4017558707173574,0.6551199702295436,1.3151156626653349
90,0.91,2.9255213649303786,2.739228548103002,2.64904666744565,2.68488946511767,2.9611041555243935,3.1116403821036225,3.2216795410720436,2.280390916275247,0.6271170316781334,0.9547379385007507
91,0.92,2.7713363590698172,2.5570862499257188,2.491212667666927,2.5243392061962067,2.8154395508940353,2.790350634111508,2.938703973917428,2.171658088156285,0.6943326968654767,1.367369299078387
92,0.93,2.5988217955046853,2.3984839977940347,2.293743014648984,2.354723138020592,2.5707215340116503,2.542890918826932,2.6058797030207836,2.048391260386171,0.7057870499430351,1.297354720716283
93,0.9400000000000001,2.4251490514258496,2.244626905710085,2.122517452066543,2.2735275062662397,2.359573486379405,2.2364997798976103,2.5249643580172036,1.8679918017050519,0.7320176014397465,1.1800186985541918
94,0.9500000000000001,2.182384437810787,2.0606073698974487,1.9643023860544075,2.09022825401631,2.2140312498370807,2.0012726383338815,2.3536576098009205,1.6783950712297377,0.5945171318070203,1.2750414113492556
95,0.9600000000000001,1.946930899256253,1.7850222145954946,1.6577458805958558,1.8051266447159706,2.005944874274236,1.6254257758159616,2.0828506596666383,1.5134996890088275,0.7724795578132071,0.7714681269540522
96,0.97,1.6330603940351127,1.409136999683558,1.4051808509578334,1.5197061984516274,1.7195356935374655,1.3136531726672682,1.635711562871729,1.173386577216323,0.776507465967509,0.5223165998783373
97,0.98,1.2639542227524216,1.1311944813974601,1.1349464599790613,1.1973667768917993,1.495862266605372,0.9389680732291714,1.2714964320884365,0.8885817241721747,0.549842367738206,0.619882166092125
98,0.99,0.9194533518838139,0.7331880448531014,0.6936970629994557,0.6612074841050551,1.7585442208840207,0.783365370600978,1.0071364797972961,0.5713915538576658,0.405737789200577,0.2712278828372471
