,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
23,0.24000000000000002,4.814353530722382,5.0999219480899765,4.931726817234812,4.228770123050472,3.8333804790771766,5.387490489959486,4.73411669679184,2.9422941232131232,2.7290129578410585,2.300085212242403
24,0.25,4.916789259187151,5.114120470051425,5.02412676291126,4.3137620673899715,3.9493418787873713,5.459321513348888,4.721630892050437,3.0470398446106572,2.5317866318876328,2.480787888882729
25,0.26,5.037039973571321,5.212598702233336,5.123751151853361,4.374755851214113,4.046065781934244,5.553788669205444,4.772293482580122,3.0870293959305775,2.791396295520927,2.581795331706664
26,0.27,5.141258317269936,5.36782504219255,5.2369986294923185,4.459126928368081,4.112613654708712,5.648827018886709,5.00041959250203,3.1509965370850126,2.6436600564194777,2.497503524387946
27,0.28,5.23781588809477,5.464891817156518,5.304950475663498,4.549681882702524,4.152473797702991,5.740396311877143,5.07068177478138,3.204785901052143,2.8296635371434586,2.6673244823580387
28,0.29000000000000004,5.327472416036703,5.536353640270447,5.314250130532785,4.597163133267776,4.2325190258664165,5.842475726393983,5.096663612689002,3.251584797886232,2.6244384066037516,2.5903489080257476
29,0.3,5.400484523213602,5.638503425345817,5.425238389142772,4.7111903545188,4.346751757438801,5.991157907097767,5.173351959229045,3.3003761656891872,2.747145690792756,2.773888400621184
30,0.31,5.474582791528047,5.661855422291693,5.452891804491296,4.810160259656949,4.442519766390464,6.125444513871188,5.266561785368875,3.3460890605111446,2.7347867414936093,2.717645080486612
31,0.32,5.492843850128566,5.7324106025824175,5.599234673060297,4.892521646131802,4.534965206880706,6.1237120032083086,5.409965554498609,3.3884757194923307,2.7174861434432973,2.731281034012471
32,0.33,5.553936261864964,5.796252072155371,5.659594553603422,4.986947772879432,4.580336668418771,6.277136393008399,5.490647353614801,3.4268193379199197,2.7116693388456357,2.730978793173635
33,0.34,5.604918373077586,5.87583934994535,5.6792068645927785,5.038989187326307,4.6464555620380725,6.364591735277123,5.5886604416394245,3.4670072007346184,2.654140909988952,2.762416400233444
34,0.35000000000000003,5.657979315820874,5.96641871139241,5.721404334822523,5.101635155437593,4.73106101948119,6.450041803264684,5.674077384919581,3.4945738482359623,2.5629574408398024,2.8840717864074557
35,0.36000000000000004,5.71568435976063,5.9714861974407905,5.755973447903172,5.131444601116248,4.8141325667535,6.520474713982908,5.7682882843389285,3.5253559223202546,2.690375478173383,3.017270119099366
36,0.37,5.727361903774724,6.004361432336619,5.775884837677025,5.207335328251698,4.897663494859052,6.602503401333547,5.886460022379759,3.570541513439348,2.386527523370356,2.789057535416186
37,0.38,5.762621280968202,6.0705717129086505,5.811340411121671,5.303842949919444,5.003589832640406,6.745350513868522,6.029530902443853,3.597089068481519,2.576099222452686,1.7275986481652703
38,0.39,5.818023037909605,6.114203279614732,5.899990798164643,5.331940324657393,5.0467293611212405,6.758172541301109,6.14232560250215,3.6328694249034523,2.430505255393226,2.515034126456068
39,0.4,5.8492503665835365,6.1467913859511,5.998528883964978,5.38689838542964,5.1221457325157465,6.8056711556130685,6.217464499413382,3.671990412449849,2.3261314296221802,3.0623968816111056
40,0.41000000000000003,5.897667930792445,6.180184117729745,6.0698488235209895,5.436811658938047,5.163440693275959,6.858161505664405,6.28878113294843,3.7183414013049356,2.2269183194973277,2.0836018463288926
41,0.42000000000000004,5.953033244348372,6.257558548311477,6.150146790595131,5.4715863021579825,5.1809271757962625,6.953470268573746,6.384461773817423,3.7624622975132147,2.258406672740252,2.8458131974196506
42,0.43,5.97125918770408,6.306990830976926,6.0905713077907055,5.510267690749951,5.196156546540442,6.979141991478603,6.334241330519172,3.802345423028971,2.350790622729726,3.1461703101877423
43,0.44,6.024381670349832,6.3470286743401285,6.117793953334219,5.57393446478672,5.234005889221591,7.049558916608318,6.432055280750649,3.8089201988429813,2.4290623378991953,2.7657290883233365
44,0.45,5.982540425953169,6.380071008875259,6.165775107238857,5.624816966834943,5.282042832357677,7.155197819593847,6.330143031166181,3.78096757685508,2.4418078368508533,2.550617163755068
45,0.46,6.003758026316695,6.438164555094199,6.181558065418155,5.5888676573113925,5.292005431954945,7.249369003041257,6.324974216052049,3.781136898857576,2.642087086334529,2.484064477704133
46,0.47000000000000003,5.99863672227097,6.4796697313778555,6.1954230459520225,5.6124515620739865,5.315609807027598,7.2473213680059,6.376862666111572,3.8025428150383127,2.660413101838857,2.7141706699363826
47,0.48000000000000004,6.018249279482955,6.486140860342292,6.183359321677574,5.572674574093231,5.310760058993601,7.21318000623692,6.494494277129426,3.801262511071666,2.4329715513233614,2.555265931808238
48,0.49,6.030242345847766,6.457903734116263,6.156183766827794,5.5246183341260995,5.309788473227327,7.214629969670882,6.55036501421044,3.852170623818732,2.160010463063765,2.5430199180809847
49,0.5,6.048287649615241,6.433159232096597,6.164552450812776,5.556552011216244,5.263316949680461,7.34917389999927,6.576343937116396,3.86638993474868,2.61019064179013,2.5279021901473886
50,0.51,6.068346555793358,6.3810291897969025,6.193953428962312,5.549064835548401,5.251938448376328,7.376449702770906,6.6488859538749185,3.872610547822349,2.4162626347204834,1.9870357298609482
51,0.52,6.0567960243030505,6.361695763723099,6.20481359927804,5.603187908406249,5.244829062228529,7.500967746416115,6.644321324149586,3.8363718508692624,2.4231865215134394,1.963700077167815
52,0.53,6.032738012895715,6.381132778502036,6.231754815021323,5.663682313629943,5.210686329178232,7.524957419224547,6.678240096525065,3.8285062379583015,1.8377227238088674,1.940699375971415
53,0.54,6.003883480951739,6.360633281174776,6.197306566145749,5.69010557285812,5.23628486658808,7.568561754692108,6.6723469013803705,3.8559827027182987,1.6438945123549857,1.8992929449036695
54,0.55,6.02132635454533,6.309570841782031,6.135517837292982,5.701624436157914,5.2051933583929095,7.618716017406975,6.691560807275123,3.8349350136010782,1.3390824117663935,1.481247870490012
55,0.56,6.005916123804904,6.331734156523963,6.088531340864166,5.655126783392002,5.198265595097925,7.5950690866450286,6.721237407892955,3.8229144641274155,1.3164212201616032,1.1931369722341565
56,0.5700000000000001,5.9892318224449745,6.3081695524331565,6.118331773917523,5.684845014536714,5.197836074332211,7.665638061791339,6.7323818132940945,3.8430825211376485,1.286511080194689,1.0977529437918891
57,0.5800000000000001,5.9550123624956495,6.292606967791932,6.0329012689308446,5.635671426766581,5.170119221480191,7.728657679001849,6.644032102575319,3.805910756179412,1.0366800472038085,1.2263721345072311
58,0.59,5.94195534563707,6.314723682758929,5.986115396443899,5.549456630550551,5.127346007789713,7.49099077623257,6.592333898987554,3.7948149820222326,1.1294435128389,1.093900774705807
59,0.6,5.937895072488994,6.288442400113587,6.023769791740242,5.566883607932836,5.113806308063644,7.399445390766495,6.6306923382457645,3.818954149916648,0.8883760610176775,1.2163959169219356
60,0.61,5.913229481936213,6.1281038205626,6.006183718093594,5.501845187489581,5.130061851794554,7.3004590116962005,6.623648514050679,3.801975514713759,0.827297629472676,1.1853464324749508
61,0.62,5.866959055742961,6.109960363938506,5.982732086721338,5.44455115472038,5.074084043512672,7.09005626961683,6.689039551096812,3.8142322688746786,0.827779164252818,1.224578948145539
62,0.63,5.795505823218433,6.012296030789358,5.932390888984994,5.388462748911215,5.0620690684733445,7.186092720428162,6.5252284831718255,3.802451453453468,0.7627844760805159,1.0391931404509998
63,0.64,5.718274529175911,6.0114009122266125,5.939446457840812,5.304014823002769,4.96755564402786,7.236964625517832,6.4165015965082794,3.8086643679640297,0.7648607601269283,1.0405132551032636
64,0.65,5.650778558460616,5.994100031172063,5.868794124151559,5.238012376894358,4.936646045415002,7.371532852170805,6.180485947309371,3.7900356105953126,0.7143197926814743,0.9638741896723527
