,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
68,0.6900000000000001,5.358620004006041,5.836051175809687,6.0768295592537775,4.914552704249095,4.441267653454898,5.717400073677371,5.0704025416325536,2.89292493491062,2.0197536932511806,2.55986108638229
69,0.7000000000000001,5.340682082606169,5.942251615575975,6.10014025927777,4.924010848957178,4.435626937875691,5.5828664408225075,5.013687731976183,2.817311147702948,1.929270726229268,2.835335240670162
70,0.7100000000000001,5.324674328453439,5.87786039145165,6.154975723204734,4.877141333762643,4.429275553960104,5.63073513302032,4.934691288528933,2.7015576691197514,2.145179316514221,2.7917250444647967
71,0.72,5.29378861252434,5.856969658966671,6.102582011094234,4.901450447815042,4.440980909735625,5.623727213911568,5.071869222556191,2.6270485648842508,2.0567262127269808,2.8529959012967905
72,0.73,5.230954429647243,5.839423568406632,6.050378810559213,4.976252292500392,4.476250943301102,5.602966177074846,5.035684486871003,2.581856731768661,2.1121823335037546,2.2960737854054094
73,0.74,5.227421163341143,5.871748953632571,6.026263449062577,4.988063725176769,4.465131346639297,5.723305525135947,5.06637605855464,2.5349860865156355,2.1051418124682106,2.741782038930495
74,0.75,5.172749216473827,5.863039845020809,5.989251076252208,4.941980968707287,4.517297248530198,5.7177079931361465,5.036163448110925,2.488048261119144,1.745920743910847,2.9040001066205203
75,0.76,5.133843042671614,5.7936754279494895,6.130031424116499,4.91283526459004,4.49729000448541,5.678904310450769,5.079310111472825,2.4169774479225743,1.4961405933458067,2.779107455412521
76,0.77,5.052282761566343,5.749226517572791,6.070321864822265,4.926268605535453,4.497988710403215,5.689739437706716,5.091592971026915,2.357662734355639,1.3631230288797909,2.6105224529037026
77,0.78,4.957428871039718,5.744286664409765,6.139190754870538,4.830009831959877,4.421454921378802,5.562089664268566,4.988152929445355,2.314612491980109,1.3873632896202592,2.7384849295087124
78,0.79,4.9216964856422,5.698226874565773,6.131155917787281,4.669553725369866,4.352144512115508,5.550976271082479,4.941273578253844,2.2491843584884363,1.551085823374,2.2764108408975967
79,0.8,4.89172706826956,5.573375422790952,6.231493291180754,4.620706321558733,4.306287866424385,5.577612652763494,4.763359205647429,2.2125158270205247,1.4767199116065601,1.72781670481413
80,0.81,4.873224284116884,5.443342637538538,6.187571727392926,4.5869820199146325,4.1763257571647205,5.543864928576636,4.66081379208638,2.1642571950700944,1.0136715591727696,1.9554789394324348
81,0.8200000000000001,4.818304894143133,5.337982332038411,6.1041159448582745,4.537130415113238,4.043327658338024,5.642282084575067,4.558791030070216,2.1053028268268172,1.063407956492585,1.7670389045424628
82,0.8300000000000001,4.713057088329711,5.365115976995937,6.036451368088999,4.385005937594978,3.998511817127678,5.599328892125126,4.40155817626979,2.0328242391813025,0.8994080564056569,1.3455679883929
83,0.8400000000000001,4.561533380793473,5.3540610046693144,6.147644246385961,4.413949875330606,3.9108010911915323,5.34176974644007,4.407888190743477,2.0590926393108906,0.8748693951212287,1.781509903296326
84,0.85,4.462340546723905,5.3442415274449875,6.148834757340721,4.463072322540759,3.869922406428314,5.186228647463319,4.184729339864615,1.9706211171696733,0.7727021560054923,1.5038547991531697
85,0.86,4.384454909292341,5.065816960927482,6.0604292167020954,4.541416921966037,3.740876273533833,4.866826436179852,4.05724314929469,1.8459313066478216,0.776723688940355,1.8160254809684175
86,0.87,4.294535399542033,5.022636108390834,5.879507757801162,4.246864092802986,3.681850560359873,4.687814804917313,3.961624190319377,1.763629447621902,0.7188485702927802,1.7390370095588623
87,0.88,4.2154637813411195,5.092857790932596,5.780315337404621,4.159039718278086,3.657014381260558,4.693372084422376,3.86244837690344,1.7282143834176051,0.8405631978149233,1.7830761058854157
88,0.89,4.079864376904283,5.140926395547616,5.760492748007112,4.252258695166775,3.6202237376716844,4.549242902238043,3.778769273937153,1.6130052142103861,0.9290769057474926,1.9311122087703445
89,0.9,3.972128831943337,5.352750420843096,5.795154545704355,4.062852085896763,3.636590549219937,4.636765321195665,3.6666414516931964,1.4765590133489779,0.8429870757565379,1.7601885594642896
90,0.91,3.8731216789787135,5.232366833424312,5.833564949078885,3.9354742062292356,3.577078223195177,4.525091862869553,3.6812605552073534,1.3524690430105788,0.7410918663773365,1.4454014210651134
91,0.92,3.653323507697853,5.004583148331015,5.86358188431012,3.74967794083446,3.451132940487681,4.232632506474435,3.494944887966728,1.2445120719928573,0.778364718284652,1.423421622638757
92,0.93,3.3677879099441106,4.610709745604985,5.576292739481538,3.559861241983475,3.4765482021201652,4.101316045260332,3.657780821033126,1.1398016508390385,0.5701567294123472,1.1433696021174098
93,0.9400000000000001,3.2357130666944074,4.547931658462192,5.3541914835223166,3.2301220249899028,3.414008900399985,3.9673703809915493,3.641349316875128,0.9706572219241312,0.4711862503363698,1.1108392826360776
94,0.9500000000000001,2.964073091860067,4.614100333083924,5.169945401414919,2.983289520659888,2.9513121518887178,3.529876213571791,3.208865926120854,0.888200943718555,0.42631683389250696,0.6350253183044472
95,0.9600000000000001,2.670257256894866,4.496151747032281,5.029873974508282,2.610742163286729,2.5038320816325372,3.7093538908955512,2.9806734856886634,0.7477567729025595,0.3637061083106059,0.5366594666809091
96,0.97,2.424454535122923,4.909361037932618,5.0309915169150665,2.20404459248779,2.441310907490747,3.024513560998725,2.605553408891199,0.6048761313009197,0.3340505174397498,0.8053541889993531
97,0.98,2.1329450840216975,5.552393161221439,5.977093309493565,1.70450247698254,2.0836006525422994,2.0572691278897333,2.923525823089977,0.4380377908176123,0.2643594405797391,0.3538336481058207
98,0.99,1.8333022880731102,5.602332272776008,4.411992495153981,0.9608644497960784,1.2416312606648108,2.6970141303746087,2.356972506129819,0.32095507574381327,0.16426040824256602,0.38894573050328807
