,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
59,0.6,17.477554701730423,20.355590760758847,21.40010328809933,17.14453414291574,15.395601194347066,18.336507108862147,16.479729538831894,12.662567047821863,38.351287066102195,38.67908104781488
60,0.61,17.71901204380462,20.677998825108563,21.828790910075615,17.220233694133935,15.541160964866142,18.763549076361347,16.85243181364773,12.477877435777582,38.908483194179006,39.072950447042665
61,0.62,17.97699106856762,20.684774399953415,22.124000482309036,17.53929241600679,15.612103310622189,19.02888062556063,17.002296593510138,12.421202816209496,39.57805353629137,39.65121477756921
62,0.63,17.933680970357575,20.8759897968747,22.405301496251784,17.689203131734406,15.755497534170104,19.321153206479288,17.20630409939306,12.609352532668165,39.89405142017917,40.250531820206184
63,0.64,18.20926167392601,21.054713860524764,22.78367872159882,17.760943718840096,15.920851602705426,19.31213827312884,17.222621321992726,12.506416664520287,40.335705018707586,40.74316576892297
64,0.65,18.483721571688793,21.243321785027298,23.15721483895362,18.065394792250824,16.104161527913934,19.540501677381062,17.590249754195597,12.383032283872893,40.95409147553583,41.36012691759906
65,0.66,18.773535181331066,21.448014686153076,23.576859564888714,18.317663992068002,16.27143214954756,19.81924863968502,17.60046971618694,12.220128615934636,41.46854880713321,41.852395050352655
66,0.67,18.992973469357782,21.93730124135983,23.81125417071343,18.446779356137725,16.33986391645377,19.957055557939174,17.7487842693971,12.205322984373447,40.17059188806122,40.945326466376386
67,0.68,19.092940487244874,22.3724267015762,23.949484331410417,18.782053720317446,16.301756359369612,20.36947256163375,17.811567772015547,12.148486840136828,42.12903515051173,40.604904317262076
68,0.6900000000000001,19.15071131044992,22.74314426163903,24.488350208433896,19.171707565161096,16.313970454817664,20.755035771060033,18.051186815549727,11.872873583368703,39.853388060846214,42.433647658367995
69,0.7000000000000001,19.461327401558275,23.36188582094722,24.88115013075424,19.61063481981672,16.660371802994057,20.49288261225005,18.21727502728469,11.752965852546382,40.51439504095694,43.01053169063258
70,0.7100000000000001,19.82329423345594,23.50275797618794,25.2558363965781,19.555107288347894,16.793182429074857,20.86508459404342,18.297981867809263,11.390286708306931,41.358569632111724,43.40135804402301
71,0.72,19.990687204753794,23.70769213914579,25.60647826028364,19.74098908386866,17.050876425511966,20.91142429322913,18.818523129150275,11.045014781256306,42.061029060248664,44.51792501868464
72,0.73,20.122525496137193,23.783857858339776,25.811252042856548,20.36182608096598,17.545959679400994,21.02024107901603,18.900090206339094,10.928348277643682,42.783245952464334,42.58239487489623
73,0.74,20.585447407080007,24.317547288000586,25.909207552774543,20.69021303124412,17.939575634710973,21.62434299323372,19.262236229961974,10.521856731365537,43.1503087052589,44.18837932671774
74,0.75,20.681002538759472,24.975991477807867,26.11486810784967,20.701505948303737,18.41477648385241,21.936149029975418,19.451030981966518,10.290775075201841,42.3357069878657,45.38420083660876
75,0.76,20.91118872228473,25.331667252194453,27.090930396125238,21.055644903744703,18.69143755527257,22.333005989471232,19.881532164113242,10.154927470222184,41.1500524856325,45.34066949833846
76,0.77,21.08479751039607,25.568115402504706,27.32013499542127,21.417145791041328,18.89951806135726,22.870576119600702,20.038870597450085,10.013024055564138,41.26261431242106,45.63578221568507
77,0.78,21.098760982484887,25.85650300508495,28.110796767415383,21.471565859916776,18.918075424938902,22.82453371464785,20.166359905701988,9.634160192870668,41.95869585329169,45.43424784823817
78,0.79,21.596516609863976,26.136600995622867,28.351301534268437,21.300414309117137,19.179261016290873,22.989172894394045,20.68684169765059,9.357498512923842,42.71611570566923,43.21031358011979
79,0.8,22.00041488261292,26.5194492729956,29.13394100900098,21.266939747058444,19.527367992532046,23.028409821887756,20.62433483096351,8.9482618711861,43.18474121951351,41.62245690020218
80,0.81,22.594103634231573,26.607585997870633,29.582380283322927,21.697676056945134,19.435009807858975,23.168925305686606,20.414715307305464,8.643355677670051,41.1808421030711,42.92187246572876
81,0.8200000000000001,23.134958054604144,26.730220550428072,29.914983660766552,22.101142426669433,19.377985123526297,23.918958087853003,20.467997309499534,8.378986142152787,42.602165190126364,42.701350511380895
82,0.8300000000000001,23.02988623423423,27.384846567999023,29.941714565899414,21.924367084883997,19.212023358147736,24.233613284269715,20.41571424466019,8.17652324007857,38.89822060210434,41.625263484234345
83,0.8400000000000001,22.84236727572712,28.051356168696323,30.962484602569933,22.300964394091075,19.623804335003648,24.27708807585797,20.770369438992297,7.667884481449933,39.529578990754246,43.95829594092176
84,0.85,23.13000925074565,28.47281173408661,31.264420354847335,22.73186696032516,20.206562168835003,24.467277908780027,20.50862849604726,7.357613116819543,39.48049784990138,43.829463073917125
85,0.86,23.926083382711177,29.20080986646248,31.884183635491183,23.420300786946104,20.005517026907633,24.119470620792566,20.584101294940325,7.1828270536994765,40.97967785717753,41.73393885132884
86,0.87,24.382084347993537,29.55003923653001,32.45478989409934,23.663210402297643,20.15603170555723,23.75422835831344,20.905430355883556,6.991271823949107,40.71071334248774,41.86529362649219
87,0.88,24.93994822501904,30.474010908645585,32.93474185364123,23.75542727524642,20.21282387094576,23.967781554141464,20.770228399044377,6.49579316747159,40.73602951843587,43.187361791833716
88,0.89,25.18132459763347,32.41214598695515,34.05192818773381,24.929213311609118,21.15719421390546,23.966649267530073,21.333352468549762,6.236912351464493,41.94079044720422,43.80567767146391
89,0.9,25.559958875432628,33.93635626000729,35.75559682843327,24.323734396385593,22.11723602647659,25.824347334562333,21.40333910351895,6.0536352979760695,41.103059629861036,44.18106353312384
90,0.91,26.566273125131303,34.3981093598361,37.3274465742251,24.932276388345397,22.669161376751557,26.461030263388984,21.45924178571752,5.948316995669414,41.540084392522004,42.852287052287195
91,0.92,27.452516359811916,35.729639147957286,39.3032814115526,25.21630597120998,22.67068106997686,25.910652627946874,21.959845317161914,5.5886672148464065,41.795391067838224,45.022540768357885
92,0.93,27.592023893317304,35.89346021116744,40.23222337025528,25.539658047265583,24.2147056883742,26.154517808819925,22.419373076272816,5.176384765804513,41.73296298705147,44.26385727121345
93,0.9400000000000001,29.212561147788247,36.821249231319754,40.97326298554464,26.94511631389082,24.71861241441704,27.39976764816734,23.291894719234076,5.241243913633014,41.043292072899064,44.72801583117168
94,0.9500000000000001,29.28067989607066,38.35785057235498,41.53215034661661,26.76393092252349,23.127150585154087,26.804464076135393,22.908285535012936,4.680391741640532,41.0959041798339,43.676321026353136
95,0.9600000000000001,29.008594804199824,39.75577485400587,42.81467986196609,26.36294644559164,22.106242048956645,28.670405413687863,24.785264042162506,4.047170282392035,40.72958077949873,43.019651156585084
96,0.97,30.738364238084465,43.56274303110541,46.28968622105611,24.948708664897694,24.141123344068134,27.81290447914262,24.581696558714757,3.256797877928836,40.467338196965144,44.57811475923687
97,0.98,35.47272002924419,49.989762958257714,57.51025057905926,19.717646405402274,21.405525581043488,22.832849296296633,21.529050686533346,2.6782842379576244,40.173961209548295,41.1802578471341
98,0.99,53.52107190495342,62.545308528450946,62.551539839567134,11.292160185999983,15.462992655228062,22.432621901662344,23.487280549868697,2.250797320197764,43.62230077383374,43.717547528416446
